ATP_prod_eq_cons_frac,ATP_conc,ATP_energy,Fract_success_sims,Enz1_L,Enz1_n,Enz1_Vmax,Enz1_Keq,Enz2_Vmax,Enz2_Keq,ATPase_Vmax,ATPase_Keq
1,0.691972709,16.29651657,1,0.000132618,4,0.005169861,7116.730864,0.007157886,2866.892284,0.0001,1000
1,0.691930952,12.79686685,1,0.018895367,1,0.00472703,22.77749894,0.032954375,1811.234966,0.0001,1000
1,0.691846748,12.15936304,0.95,0.02611942,4,0.085291068,192.9111613,0.00154576,4252.695054,0.0001,1000
1,0.691732971,16.62189146,1,0.000404768,1,0.00115576,3790.305618,0.002399906,6822.720624,0.0001,1000
1,0.69167029,14.30716811,1,0.004145252,1,0.008518298,2356.453714,0.011290424,1329.480177,0.0001,1000
1,0.691578112,16.15296666,0.98,0.001601442,1,0.003951154,74.79715089,0.002133517,3698.058584,0.0001,1000
1,0.691485867,15.66515838,0.93,0.000812539,2,0.058067717,624.933993,0.021972221,1748.724253,0.0001,1000
1,0.691398226,16.87011323,0.99,0.000702786,2,0.027496738,118.9964417,0.001156219,6062.453911,0.0001,1000
1,0.691349986,12.26237548,0.99,0.014039822,2,0.009461478,97.69456127,0.008425107,2321.630985,0.0001,1000
1,0.69134894,17.50352273,1,3.95E-05,4,0.001154999,3151.070934,0.073723908,7945.793825,0.0001,1000
1,0.69127797,16.29160821,1,0.000131732,4,0.001427553,137.2649983,0.067998574,2462.895343,0.0001,1000
1,0.691074884,12.33574229,1,0.00823808,3,0.012254595,274.6741679,0.014217838,486.961437,0.0001,1000
1,0.690706863,12.32705599,1,0.00831201,3,0.010191816,405.6319477,0.04497998,464.9934771,0.0001,1000
1,0.690703303,15.15610332,0.96,0.013403555,1,0.089149706,8740.777146,0.018342797,1324.942301,0.0001,1000
1,0.69070111,13.95693837,1,0.005881536,1,0.001553988,60.5105162,0.003892904,1127.62129,0.0001,1000
1,0.690659591,12.97402571,1,0.005984529,2,0.001423951,1839.666927,0.002040018,300.6437638,0.0001,1000
1,0.69056863,14.31417326,1,0.001559793,2,0.002387945,4872.067378,0.061496309,498.9656001,0.0001,1000
1,0.69050541,12.28629856,1,0.007385216,4,0.006603198,6136.963107,0.025111605,440.2019544,0.0001,1000
1,0.690496362,12.71160326,0.89,0.007767649,4,0.039386695,37.26273538,0.009770856,189.111276,0.0001,1000
1,0.690490235,14.10536388,0.91,0.00169393,4,0.014705873,19.40363344,0.005332102,383.9198746,0.0001,1000
1,0.690428524,13.24747275,1,0.012024372,1,0.001962247,356.4688512,0.029080995,1107.066086,0.0001,1000
1,0.690325369,14.27805855,0.94,0.006512875,2,0.055919922,186.3789212,0.005594283,484.384625,0.0001,1000
1,0.68989557,17.07502658,1,6.02E-05,4,0.075148193,1473.861432,0.092985326,6387.696473,0.0001,1000
1,0.689848782,16.74682668,1,8.41E-05,4,0.00398319,957.4214745,0.021225919,3874.618999,0.0001,1000
1,0.689800686,14.41232777,0.99,0.004310635,1,0.001741191,719.0857562,0.001677831,1205.743369,0.0001,1000
1,0.689670702,12.9959066,0.91,0.007454041,3,0.005890419,4965.046495,0.001940384,185.2827714,0.0001,1000
1,0.68955997,12.39173884,0.89,0.017844024,4,0.039100823,524.3063095,0.001414585,284.9300657,0.0001,1000
1,0.689544236,12.82733079,1,0.004238534,4,0.003905586,11.92370523,0.099529407,173.9718754,0.0001,1000
1,0.689129008,14.98174333,0.95,0.000849182,3,0.039694231,26.4694456,0.017409261,879.2676681,0.0001,1000
1,0.688834304,12.3123822,1,0.007190636,4,0.003392519,88.85765779,0.098864182,348.3992533,0.0001,1000
1,0.688683494,14.20348454,0.89,0.002500835,4,0.047024133,22.38543789,0.002685347,404.904249,0.0001,1000
1,0.688615279,12.48897696,0.9,0.009317218,4,0.010217053,435.1338052,0.003098468,227.2161661,0.0001,1000
1,0.687916744,12.189448,0.98,0.011858664,3,0.00324038,23.03842651,0.00217175,1905.086755,0.0001,1000
1,0.687740173,16.39599683,0.97,0.022205023,1,0.043805583,149.0910448,0.001547521,4181.67843,0.0001,1000
1,0.687638728,17.11958377,1,0.000118517,2,0.025828582,1913.230101,0.019018098,7817.443031,0.0001,1000
1,0.687562145,12.23150846,0.96,0.042900595,2,0.05468176,1622.935541,0.00754304,1213.532677,0.0001,1000
1,0.687493942,12.18165445,1,0.008201626,4,0.002850342,1432.598377,0.025097104,1099.188226,0.0001,1000
1,0.687475307,12.16092311,1,0.009818807,3,0.014707572,168.3305834,0.081842028,7744.872343,0.0001,1000
1,0.687394034,14.72362998,1,0.002722702,1,0.001181251,115.7315818,0.007371826,1517.036044,0.0001,1000
1,0.687365822,13.03048005,0.88,0.007054381,4,0.015357358,1947.518737,0.00176879,181.9462965,0.0001,1000
1,0.687285928,16.93740842,0.99,0.000314652,2,0.030603899,160.7444826,0.005455636,6330.383346,0.0001,1000
1,0.687238932,14.87842327,0.16,0.000545504,3,0.021015301,825.271053,0.004896008,2067.346099,0.0001,1000
1,0.686818979,13.04036122,1,0.003468985,4,0.001625389,6925.342203,0.009615743,171.7535534,0.0001,1000
1,0.686798128,12.16489783,1,0.00977806,3,0.045804544,40.07097654,0.053297405,4021.685324,0.0001,1000
1,0.68671424,14.58345079,1,0.003140149,1,0.002282366,2401.481987,0.043363915,1386.825345,0.0001,1000
1,0.686495329,15.66191618,1,0.00106143,1,0.00765149,345.8908739,0.020651032,2915.151231,0.0001,1000
1,0.686448482,12.59504676,0.99,0.043185135,1,0.001826664,2702.332905,0.001229954,2028.803129,0.0001,1000
1,0.686402125,12.91046225,1,0.01687503,1,0.003721344,1364.124477,0.014593213,1329.556473,0.0001,1000
1,0.68633819,12.26184061,0.97,0.019212159,2,0.026224886,6973.98556,0.014956827,931.2921304,0.0001,1000
1,0.686325708,14.22114712,0.97,0.014622554,1,0.084375543,1528.001726,0.037419051,737.4028843,0.0001,1000
1,0.686166834,12.6534958,1,0.021848379,1,0.068349866,550.6972078,0.073366402,2239.793115,0.0001,1000
1,0.686065183,14.19964709,0.96,0.00291088,2,0.061816358,119.4554295,0.031410146,461.1342743,0.0001,1000
1,0.685908289,12.13251416,1,0.008615584,4,0.007771616,185.2753208,0.046671529,9583.92029,0.0001,1000
1,0.68571688,16.33773073,1,0.00021821,2,0.013706295,51.30937074,0.012554246,3646.047476,0.0001,1000
1,0.68567812,12.15909551,0.97,0.014017842,3,0.002092808,3801.650862,0.001048536,1909.182505,0.0001,1000
1,0.685454859,12.295924,0.92,0.010199798,4,0.058873343,75.41110775,0.024512663,351.3020026,0.0001,1000
1,0.685447508,12.16624335,1,0.009763567,3,0.001013754,13.87083125,0.002210168,2393.470104,0.0001,1000
1,0.685396267,12.19743952,0.99,0.015528903,2,0.007520671,2321.132713,0.006364476,6401.252127,0.0001,1000
1,0.685199345,12.19475299,1,0.01308025,2,0.059877233,5523.714953,0.078352444,8588.85023,0.0001,1000
1,0.685190923,12.15045172,0.96,0.019748842,4,0.098231963,47.80278388,0.005354082,4109.857255,0.0001,1000
1,0.684991659,15.88964438,0.38,0.000405481,4,0.056906266,9670.877013,0.016894527,1787.473571,0.0001,1000
1,0.684978221,12.39038195,1,0.006635931,4,0.002097598,31.80615113,0.071941642,239.3491977,0.0001,1000
1,0.684725532,12.42879547,0.99,0.053338881,1,0.004341619,311.5219615,0.002818015,8379.76757,0.0001,1000
1,0.684554091,12.32785717,0.96,0.024486175,2,0.005485747,1495.458042,0.001837883,481.6134613,0.0001,1000
1,0.684442595,14.72712253,1,0.00074133,3,0.004859342,29.05656158,0.024702531,585.9448466,0.0001,1000
1,0.684133956,14.68583793,0.92,0.002374638,3,0.03174606,51.92740129,0.001829643,624.5279384,0.0001,1000
1,0.684107398,12.55463832,0.94,0.032540361,2,0.037097206,4282.486777,0.004897589,251.6796053,0.0001,1000
1,0.683878315,12.91612195,1,0.016739257,1,0.008212202,17.53119741,0.040584028,1242.698778,0.0001,1000
1,0.683781286,14.61093275,1,0.003048635,1,0.021165117,102.1131425,0.024491942,1454.205467,0.0001,1000
1,0.68377366,14.1529745,1,0.001833368,2,0.001221086,778.8684351,0.013634946,425.1540033,0.0001,1000
1,0.683735511,12.13161023,0.97,0.011535152,4,0.029313771,10.44247047,0.012795179,3628.389928,0.0001,1000
1,0.683685506,12.1234696,0.97,0.021164217,3,0.070790245,386.8215864,0.012375506,7031.30574,0.0001,1000
1,0.683585185,12.79085911,1,0.007176543,2,0.00647342,23.36838167,0.016044809,281.4371456,0.0001,1000
1,0.683514069,12.25036073,1,0.007653701,4,0.063523408,628.1388946,0.075286668,437.0387375,0.0001,1000
1,0.683386053,12.86569832,1,0.006669893,2,0.00543378,193.5187509,0.011030682,275.0339001,0.0001,1000
1,0.683326151,12.18710469,0.99,0.015808415,2,0.015001601,54.24084141,0.012556769,5274.997657,0.0001,1000
1,0.683261275,12.53345007,0.9,0.009077443,4,0.035397089,1625.72708,0.010231381,195.9948514,0.0001,1000
1,0.683048011,16.48714907,1,0.00045606,1,0.012578777,21.2887327,0.033891258,5569.378302,0.0001,1000
1,0.683026041,12.16891131,1,0.009739038,3,0.004116276,35.32979024,0.04866065,1376.189431,0.0001,1000
1,0.682954192,12.19157918,1,0.009521536,3,0.040201758,764.6071146,0.075684187,944.4151743,0.0001,1000
1,0.682918364,13.01256075,0.89,0.005500608,4,0.056634134,127.3266552,0.016844804,175.7014506,0.0001,1000
1,0.682742674,16.4249786,1,0.000493151,1,0.019416608,699.8416875,0.053999561,5302.128922,0.0001,1000
1,0.682710556,12.12539421,0.99,0.009185602,4,0.012163146,10.59232499,0.010714863,2768.829088,0.0001,1000
1,0.682588579,12.23994178,0.97,0.048057195,2,0.030281768,10.09197332,0.003109928,856.681345,0.0001,1000
1,0.682545251,15.0642519,0.97,0.047993639,1,0.068277852,1442.598542,0.004281623,1229.288143,0.0001,1000
1,0.682451799,12.19201873,1,0.013116179,2,0.003556641,3465.073826,0.067498377,3531.015918,0.0001,1000
1,0.682303285,15.92137484,0.97,0.008936992,1,0.062118518,2130.08449,0.008719707,2590.154406,0.0001,1000
1,0.682250558,17.59804823,1,3.58E-05,4,0.003103599,1374.901052,0.056316145,8391.49005,0.0001,1000
1,0.682139728,16.41821976,1,0.000136519,3,0.00126536,726.9493359,0.001368398,3461.09551,0.0001,1000
1,0.681915503,14.16134155,0.89,0.002327122,4,0.02204801,441.4081728,0.002129222,369.5734791,0.0001,1000
1,0.681846296,13.97062362,1,0.002201763,2,0.003359377,5943.880392,0.032817621,370.886808,0.0001,1000
1,0.681660083,17.38784932,1,7.13E-05,2,0.004840051,263.5716591,0.048613822,7819.143674,0.0001,1000
1,0.681643548,15.76147063,1,0.000951799,1,0.001322191,31.55773392,0.006420604,2972.02248,0.0001,1000
1,0.681448982,12.42292588,1,0.027537424,1,0.005420005,11.51873126,0.021859459,7182.914292,0.0001,1000
1,0.68141118,13.35040754,1,0.010837068,1,0.003452088,125.0042912,0.086366637,942.7915906,0.0001,1000
1,0.681374435,12.24320688,0.92,0.010419406,4,0.01012008,11.65782036,0.004554902,363.4999877,0.0001,1000
1,0.681298837,16.38078103,1,0.000147754,3,0.006401753,461.3553361,0.005908768,3584.446034,0.0001,1000
1,0.681221355,12.11193406,1,0.008792919,4,0.001560635,13.05795771,0.019352702,4067.716318,0.0001,1000
1,0.681164831,13.4738587,1,0.009578854,1,0.008323937,5169.386615,0.05603465,934.8932615,0.0001,1000
1,0.681111672,14.09556282,1,0.005127712,1,0.008882827,3152.837794,0.092770628,1053.624143,0.0001,1000
1,0.68100232,12.30023509,1,0.008535989,3,0.002547979,68.30207443,0.067147692,358.2055636,0.0001,1000
1,0.680936609,12.13782235,0.95,0.023314659,3,0.071427647,443.4763866,0.009474729,1282.180717,0.0001,1000
1,0.680917623,14.61939342,0.92,0.002041928,3,0.010967686,98.05608322,0.001217775,575.2495546,0.0001,1000
1,0.680897414,12.90495905,1,0.016945549,1,0.008699591,31.64310905,0.025827156,1192.641581,0.0001,1000
1,0.680870797,12.10915632,0.98,0.017335615,3,0.008275864,368.9764925,0.002596797,7623.635851,0.0001,1000
1,0.680414939,17.50389368,1,4.59E-05,3,0.007505997,116.565156,0.022389232,8371.201189,0.0001,1000
1,0.680272984,17.17077224,1,5.41E-05,4,0.007392646,56.11184936,0.093758678,5621.44864,0.0001,1000
1,0.680174052,15.46828922,0.98,0.004420278,1,0.036050292,10.81312742,0.014114891,1807.149258,0.0001,1000
1,0.680075686,14.24403795,0.86,0.01018426,2,0.037064293,9954.773217,0.002064089,385.1387534,0.0001,1000
1,0.679989252,15.69410739,0.95,0.000390454,4,0.014382211,22.91348751,0.002930769,1635.438985,0.0001,1000
1,0.67993728,14.17653378,0.97,0.047052454,1,0.018845002,106.3160895,0.002854548,667.910972,0.0001,1000
1,0.679810184,13.27184389,1,0.003214476,3,0.00262962,110.7410609,0.003798851,213.817022,0.0001,1000
1,0.679657869,14.30561675,0.89,0.00271476,4,0.051047818,544.2043333,0.001512682,412.1062436,0.0001,1000
1,0.679588879,16.17173887,0.98,0.001317736,1,0.001883194,4162.53763,0.001211302,3280.170049,0.0001,1000
1,0.679535985,12.11369497,0.98,0.013456583,3,0.004302896,7155.824056,0.002630167,3406.625088,0.0001,1000
1,0.67940269,13.44639841,1,0.003712884,2,0.001683148,27.73206405,0.010177286,275.0122709,0.0001,1000
1,0.679350435,13.64537336,0.82,0.005430831,3,0.074457676,4624.893007,0.01104167,236.1152619,0.0001,1000
1,0.679302141,13.21350341,0.92,0.003532846,4,0.003922479,48.32852435,0.00255388,190.5906948,0.0001,1000
1,0.679256585,12.0898377,0.98,0.010617682,4,0.035416729,594.5894653,0.024432884,7074.696924,0.0001,1000
1,0.679153583,15.00309498,1,0.002058002,1,0.003724956,298.297264,0.06069798,1669.89162,0.0001,1000
1,0.679038168,12.58300643,1,0.02343943,1,0.001407944,30.08522358,0.003903626,2113.102743,0.0001,1000
1,0.678454878,13.24124544,1,0.004569467,2,0.07345156,103.2103749,0.079004108,280.2762577,0.0001,1000
1,0.678275223,12.18124953,1,0.009617039,3,0.001931398,41.95530279,0.003544445,728.3853416,0.0001,1000
1,0.678208829,14.3190388,0.99,0.007140752,1,0.004251536,190.6449698,0.003016563,893.1235791,0.0001,1000
1,0.677983477,13.1724524,1,0.004902569,2,0.01299664,224.911134,0.040181212,253.2172238,0.0001,1000
1,0.677922765,13.76343775,0.76,0.002618168,4,0.044122043,3465.571647,0.017273276,248.5052697,0.0001,1000
1,0.677877188,12.25537197,0.88,0.017503845,4,0.02700284,2624.081947,0.001931542,267.6421035,0.0001,1000
1,0.677823755,14.98670566,0.93,0.001122923,3,0.005486627,406.1007976,0.001187288,796.3670666,0.0001,1000
1,0.67760386,14.70610238,1,0.00103709,2,0.015648565,10.67886637,0.05048511,643.7721647,0.0001,1000
1,0.677577328,14.00272567,1,0.001527679,3,0.027763416,24.68805124,0.040911173,339.109776,0.0001,1000
1,0.677533705,12.98772274,0.91,0.009913683,3,0.042683343,309.2605936,0.005950726,175.2082586,0.0001,1000
1,0.677505028,16.12666575,0.99,0.000236609,3,0.092214272,19.8383882,0.051099522,2663.016522,0.0001,1000
1,0.677297168,12.17379243,0.97,0.008997259,4,0.009797577,32.31391177,0.008315669,531.7251204,0.0001,1000
1,0.677225019,12.95278041,0.9,0.012884663,3,0.050435964,1544.589014,0.003780889,171.2865872,0.0001,1000
1,0.677141064,15.56494945,1,0.001170431,1,0.007213935,573.6963867,0.068081333,2458.461323,0.0001,1000
1,0.677056712,15.39605691,0.96,0.000545098,3,0.002518404,164.5805732,0.00119682,1222.311774,0.0001,1000
1,0.676887686,12.49166138,0.95,0.034290015,2,0.032391454,325.2360562,0.004191356,266.4026478,0.0001,1000
1,0.676836869,16.38825955,0.99,0.000228284,3,0.046513681,101.2869011,0.014497375,3410.345534,0.0001,1000
1,0.676385519,12.08123495,1,0.009069353,4,0.010570835,77.72765268,0.016401849,6152.663484,0.0001,1000
1,0.676359174,12.12106545,0.95,0.016378985,3,0.021618396,771.2188977,0.008265391,1065.250299,0.0001,1000
1,0.676050671,16.71659984,1,0.000100959,3,0.04680187,103.2939499,0.095487649,3894.054876,0.0001,1000
1,0.675933999,15.10863072,1,0.000511249,3,0.003336951,5121.159788,0.022196077,765.1252096,0.0001,1000
1,0.67586946,15.78797533,1,0.000935677,1,0.025350292,1329.439909,0.054155402,2991.570648,0.0001,1000
1,0.675780887,12.11200009,0.97,0.009860717,4,0.001986105,29.19623926,0.001563662,1168.793669,0.0001,1000
1,0.675755745,12.18655833,1,0.013185843,2,0.001957229,41.36469406,0.002283537,1480.704815,0.0001,1000
1,0.67563453,12.13701731,1,0.013860366,2,0.004086012,8342.849331,0.0224043,6935.416529,0.0001,1000
1,0.67556128,12.40036311,1,0.010641853,2,0.050654926,3459.900063,0.074952747,403.7797118,0.0001,1000
1,0.675424003,15.55966966,1,0.000322846,3,0.001125953,76.44654845,0.004369662,1200.428351,0.0001,1000
1,0.675357829,16.25474996,1,0.000581211,1,0.00411461,48.56677011,0.014120378,4290.001889,0.0001,1000
1,0.675234677,15.48003861,1,0.00127521,1,0.020890031,2271.381698,0.067019302,2311.511101,0.0001,1000
1,0.675148705,13.23527363,0.94,0.013174911,2,0.009347528,61.1365292,0.001807692,219.0564287,0.0001,1000
1,0.675016212,13.24441683,1,0.003313523,3,0.003179933,2124.60336,0.020410389,185.3395746,0.0001,1000
1,0.674984131,16.88662162,1,0.000138934,2,0.0012587,8951.417867,0.001047282,5744.730582,0.0001,1000
1,0.674967158,12.15376993,1,0.013628896,2,0.001812762,110.3724388,0.002325977,2635.624761,0.0001,1000
1,0.674909335,16.92794144,1,0.000296903,1,0.02427979,160.0660679,0.085243122,7754.681646,0.0001,1000
1,0.67489764,12.79431031,1,0.005202565,3,0.001611618,540.3554234,0.061973441,167.6404626,0.0001,1000
1,0.674862972,14.40644578,1,0.00375178,1,0.00115395,8633.642162,0.002433274,1168.414103,0.0001,1000
1,0.674854,12.19870324,0.99,0.019029807,2,0.002547684,12.56335915,0.001522838,947.4510604,0.0001,1000
1,0.674739843,12.15184938,1,0.009903054,3,0.001974662,17.25723789,0.042459646,747.5877551,0.0001,1000
1,0.674710878,16.07143693,0.97,0.000815402,2,0.051095714,33.39868067,0.00796106,2423.563549,0.0001,1000
1,0.674629571,12.101271,1,0.010423939,3,0.00131081,1310.468577,0.003597997,2366.860272,0.0001,1000
1,0.674592316,14.17851771,0.99,0.002011305,2,0.040444337,173.5121409,0.03598695,456.1210404,0.0001,1000
1,0.674436139,12.09793686,1,0.008919378,4,0.002026613,6237.536711,0.057045344,1207.748453,0.0001,1000
1,0.674413391,12.1114276,0.94,0.012676708,4,0.018291742,12.74219293,0.00638087,883.7412549,0.0001,1000
1,0.674294278,12.11828103,0.98,0.04561714,2,0.029858359,140.3627941,0.004344509,3140.948946,0.0001,1000
1,0.674110001,15.42943338,1,0.001338257,1,0.020408563,109.7931812,0.05728149,2210.576202,0.0001,1000
1,0.674109063,12.0576833,0.96,0.024815734,4,0.032145917,443.7648731,0.001046174,5583.768203,0.0001,1000
1,0.674085524,12.09734379,0.97,0.023241511,3,0.056216458,18.95892526,0.007858862,2954.273918,0.0001,1000
1,0.673996869,15.72683007,0.97,0.000394381,3,0.023516643,26.85745105,0.010324849,1691.860952,0.0001,1000
1,0.673991151,13.79924853,0.95,0.005317763,2,0.007185715,339.0702835,0.002629254,305.9647772,0.0001,1000
1,0.673931119,12.41626052,0.99,0.078837156,1,0.008344093,29.89967113,0.003918431,2460.164555,0.0001,1000
1,0.673927641,16.0469002,0.96,0.031517061,1,0.093284616,95.65958705,0.003360434,2714.410271,0.0001,1000
1,0.673845037,14.78347638,0.92,0.002520328,3,0.044826747,20.45839246,0.001578899,644.3899634,0.0001,1000
1,0.673838401,12.21978316,0.93,0.020534525,3,0.015332246,18.66452515,0.002272278,360.3906133,0.0001,1000
1,0.673751556,15.31897573,1,0.000413995,3,0.013906535,4646.042283,0.02255747,1012.026208,0.0001,1000
1,0.67337281,15.37434866,1,0.000331162,4,0.023499059,267.3843248,0.043587174,1020.984522,0.0001,1000
1,0.673364736,14.00121464,1,0.005629734,1,0.002891406,112.0149805,0.004544576,972.861802,0.0001,1000
1,0.673304657,12.14419928,1,0.013760843,2,0.00400294,9881.75962,0.03307366,2454.388506,0.0001,1000
1,0.673263251,12.40233275,1,0.010620773,2,0.007183421,1743.223892,0.02339181,368.8978253,0.0001,1000
1,0.673251638,12.10681687,0.92,0.01575168,4,0.016407047,691.7533343,0.002896996,669.8537679,0.0001,1000
1,0.673170537,12.06319988,1,0.009235304,4,0.016504583,2517.881167,0.051243771,5790.436356,0.0001,1000
1,0.673090567,12.26828437,1,0.008811955,3,0.001515841,54.41495525,0.005667314,317.9043721,0.0001,1000
1,0.67298627,13.61146859,1,0.001956863,4,0.001864405,2031.910508,0.037724892,199.7804645,0.0001,1000
1,0.672973231,12.08453823,1,0.010599965,3,0.001515509,92.55350111,0.002849268,3501.60703,0.0001,1000
1,0.67295758,17.05850668,0.97,0.007848072,1,0.033024938,549.9109752,0.001703005,7159.228615,0.0001,1000
1,0.672905198,12.06163499,0.97,0.038760011,3,0.031294127,213.0805203,0.001103312,7164.430497,0.0001,1000
1,0.672814161,12.17742773,1,0.00823638,4,0.001207746,6598.466169,0.001650691,412.0663093,0.0001,1000
1,0.67281008,12.11802844,1,0.01412644,2,0.046761942,27.11768036,0.065076601,8201.438336,0.0001,1000
1,0.672793228,12.6138868,1,0.00858931,2,0.00580986,1009.26104,0.015681392,268.5260422,0.0001,1000
1,0.672709201,12.11868271,1,0.010239435,3,0.005432812,21.21234477,0.014206407,1046.252869,0.0001,1000
1,0.672705331,12.55489045,1,0.006614922,3,0.006990498,3363.900995,0.049291869,182.4396359,0.0001,1000
1,0.672496411,12.06396574,1,0.009226864,4,0.006179915,25.02103132,0.066940065,3443.368693,0.0001,1000
1,0.67247725,12.10128156,0.96,0.018454732,3,0.016680537,11.06517646,0.004486119,1283.470267,0.0001,1000
1,0.672402174,14.96928087,1,0.000575231,3,0.001159937,11.13568257,0.02170482,665.6645437,0.0001,1000
1,0.672372748,12.16850722,1,0.013424993,2,0.001653887,16.39544065,0.02869311,1309.9089,0.0001,1000
1,0.672090207,12.17556848,1,0.013332837,2,0.004455869,50.31881418,0.017744463,1169.390809,0.0001,1000
1,0.672044659,12.07210349,0.97,0.018811802,4,0.015419124,27.98952279,0.001350977,5012.418787,0.0001,1000
1,0.672014551,12.28245595,1,0.008691146,3,0.004685977,183.284046,0.075217339,287.1161006,0.0001,1000
1,0.672004654,16.94977705,1,0.000159256,3,0.017350496,178.5127572,0.002992804,5950.578496,0.0001,1000
1,0.671940159,12.11350849,0.97,0.040229807,2,0.062618063,464.4958736,0.012001771,2093.276309,0.0001,1000
1,0.671768594,13.23030409,0.93,0.042002975,2,0.049654454,754.1470873,0.00103647,207.0086826,0.0001,1000
1,0.671757439,12.10659293,1,0.010367833,3,0.003775912,102.6048548,0.016270373,1171.276601,0.0001,1000
1,0.671746881,12.05772522,0.94,0.017497709,4,0.03115953,9504.486944,0.004219803,1926.860825,0.0001,1000
1,0.671466863,15.97691665,0.97,0.003554811,1,0.065591593,2524.589768,0.021056958,2582.583861,0.0001,1000
1,0.671415015,16.79884539,1,7.86E-05,4,0.004237294,53.95336012,0.040175572,3724.292218,0.0001,1000
1,0.671205121,16.30590689,0.98,0.000339439,4,0.09598958,120.9600941,0.002969025,2960.214111,0.0001,1000
1,0.671146963,12.11298396,1,0.014198648,2,0.00187685,1315.4971,0.061061319,5188.762338,0.0001,1000
1,0.671042557,12.4528559,1,0.026731353,1,0.001962792,1190.997518,0.091694055,2527.640736,0.0001,1000
1,0.670823133,15.43003841,1,0.000370418,3,0.014213519,5604.877633,0.085956674,1003.237025,0.0001,1000
1,0.670789714,17.0416574,1,0.000256286,1,0.001117929,11.4460712,0.003300613,8277.990084,0.0001,1000
1,0.670654918,13.37197469,1,0.002884521,3,0.088321334,351.4687724,0.089417811,231.8955053,0.0001,1000
1,0.670601199,15.16614918,1,0.001748345,1,0.003460375,6320.569784,0.010895277,1774.781979,0.0001,1000
1,0.670531503,12.7506077,1,0.005436361,3,0.001431419,3091.230977,0.079894437,160.1880603,0.0001,1000
1,0.670499146,15.9614823,1,0.000783859,1,0.001108909,121.2936996,0.082617086,3164.949322,0.0001,1000
1,0.670452186,14.25518941,0.91,0.003374413,3,0.014684297,550.2323718,0.001148493,383.7066328,0.0001,1000
1,0.670312938,14.36980172,0.91,0.00422086,3,0.056013778,1165.843253,0.001617521,422.0729544,0.0001,1000
1,0.670171447,15.60269131,0.94,0.000655847,4,0.049295096,497.195214,0.002072873,1377.528998,0.0001,1000
1,0.670040294,13.24990589,1,0.011928643,1,0.013758815,15.68268632,0.028967232,831.4689036,0.0001,1000
1,0.669962164,12.19843641,1,0.009447055,3,0.00452456,21.58944621,0.025652892,387.8430264,0.0001,1000
1,0.66994701,16.98219378,1,7.81E-05,3,0.004760162,7711.749995,0.010194343,4767.793324,0.0001,1000
1,0.669647021,12.06148871,1,0.010847935,3,0.008915385,107.976577,0.032112914,4583.037533,0.0001,1000
1,0.669621462,12.41958493,0.97,0.013835062,2,0.002504784,4046.069109,0.001899992,277.2051969,0.0001,1000
1,0.669611637,13.76308069,1,0.001679712,4,0.004032246,710.2076025,0.043387609,218.9021938,0.0001,1000
1,0.669519423,17.01511085,0.99,0.000413708,1,0.013915808,1701.055662,0.011090448,7580.648323,0.0001,1000
1,0.669355606,14.44495835,0.96,0.000954198,4,0.010784071,844.0194124,0.008457239,473.6623231,0.0001,1000
1,0.669234557,12.11517662,0.97,0.049041266,2,0.008690533,1273.579696,0.001131727,1270.508956,0.0001,1000
1,0.669219031,12.80316672,0.99,0.03642646,1,0.012203597,4215.64139,0.007966585,768.2244332,0.0001,1000
1,0.669202438,12.25475538,1,0.012315849,2,0.002496855,1170.626968,0.010076059,534.4208197,0.0001,1000
1,0.668863503,16.88647381,1,0.00030188,1,0.008727415,14.79400266,0.061989064,6964.693638,0.0001,1000
1,0.66881099,13.80627809,0.97,0.001694888,4,0.012648459,209.4994831,0.011529473,280.7122991,0.0001,1000
1,0.668674777,12.03144074,0.96,0.01577011,4,0.025383193,4061.065887,0.00542655,3959.810744,0.0001,1000
1,0.668434143,13.53666686,1,0.015785676,1,0.030091984,73.76737959,0.020634603,636.6950345,0.0001,1000
1,0.668401065,13.18082371,0.88,0.007523452,4,0.067642628,155.1402991,0.003118878,164.5587719,0.0001,1000
1,0.668392248,12.26396225,1,0.008851965,3,0.002019053,90.8480254,0.009532712,277.8654674,0.0001,1000
1,0.668294816,12.25835641,1,0.012271416,2,0.0017073,1432.693183,0.002233005,524.8529834,0.0001,1000
1,0.668270313,12.0403412,0.98,0.016730461,3,0.020513712,47.37490707,0.008577495,6879.376342,0.0001,1000
1,0.667919147,12.43150663,1,0.027296193,1,0.030717452,23.97917094,0.08581295,2422.864917,0.0001,1000
1,0.667906746,14.73609284,1,0.000727999,3,0.00111891,13.44452903,0.00402151,545.2843461,0.0001,1000
1,0.667771064,12.44727454,1,0.007368276,3,0.007424775,1153.480773,0.056890039,186.9938729,0.0001,1000
1,0.666796311,12.03119834,0.97,0.019516704,3,0.09616238,227.198432,0.02758992,5817.276538,0.0001,1000
1,0.666718161,14.6743574,1,0.000674132,4,0.003888914,1594.248582,0.056402109,455.8078102,0.0001,1000
1,0.666690752,16.97846392,0.89,0.003897397,1,0.079226212,1219.409856,0.010530564,5949.309083,0.0001,1000
1,0.666610128,15.0425856,0.95,0.001898524,2,0.021015624,32.50837651,0.004923298,839.1246108,0.0001,1000
1,0.666515885,14.5488402,1,0.001232472,2,0.014018623,1615.907472,0.039498631,528.1451727,0.0001,1000
