mean_ATP_prod_eq_cons_frac,mean_ATP_conc,mean_ATP_energy,Fract_success_sims,Enz1_L,Enz1_n,Enz1_Vmax,Enz1_Keq,Enz2_Vmax,Enz2_Keq,ATPase_Vmax,ATPase_Keq
1.0,0.6929935863953773,14.576082578089084,1.0,0.0007423520984012423,4,0.0036701950449852696,814.2500276355678,0.00670355142870572,501.8539389547728,0.0001,1000.0
1.0,0.012068709976990779,17.898173332696633,1.0,0.0006645826811353696,1,0.046904826863341215,135.724720504089,0.0040363331677562685,51.39373483288548,0.0001,1000.0
1.0,0.04460585163457363,16.884944877568444,1.0,8.232763451087232e-5,4,0.0022290595496580437,1074.3942931795161,0.0014529348295135153,74.84317117198641,0.0001,1000.0
1.0,0.1113625125132817,16.007296217877613,1.0,0.0002705585168965082,4,0.028286812951758573,71.96896216949686,0.005513337800169665,86.87939783810575,0.0001,1000.0
1.0,0.7564654987664183,12.64266115911584,1.0,0.006053434830679225,3,0.01511983729323756,22.907040649499116,0.049060386837993644,979.5963106684668,0.0001,1000.0
1.0,0.030569521966831305,17.38053926788709,1.0,5.689850778142275e-5,3,0.03200490206432342,4375.721712883389,0.025905217014592998,81.85589111588834,0.0001,1000.0
1.0,0.634074596704748,14.570564705074064,1.0,0.003181143968233541,1,0.0011700829030243003,5271.425056362426,0.001631762679364787,842.5090581937712,0.0001,1000.0
1.0,0.4662892370694419,12.473641927609807,0.92,0.007620176269574795,4,0.08360656541787999,682.3110129097836,0.05142485216837286,25.268433250040857,0.0001,1000.0
1.0,0.3339763269875564,18.238066075960365,1.0,6.991295984367498e-5,1,0.0061538532621691275,31.136080232544636,0.012724977396765265,2705.4867415934473,0.0001,1000.0
1.0,0.5476740263651557,11.36069248716295,1.0,0.08013609545692335,1,0.0015489245826799203,27.761860311391544,0.09237285346982851,2228.8748042675434,0.0001,1000.0
1.0,0.023475829587251144,17.44396280705209,1.0,4.814746455362427e-5,3,0.003441388482856614,5143.1593934054,0.008543563559111417,39.630107806679455,0.0001,1000.0
1.0,0.46413250292307034,18.790951182523994,1.0,1.072628684857035e-5,4,0.0020494663452701534,1168.0745603694354,0.009236472698835072,8985.148688037738,0.0001,1000.0
1.0,0.06525368350032458,17.674774205851076,1.0,0.0021692574439939275,1,0.04099262105915909,1967.9553906006947,0.003703252819631045,179.8488167793823,0.0001,1000.0
1.0,0.049796730806494216,18.003084649906988,1.0,2.3860202944010577e-5,2,0.03548647839207041,19.930859786871753,0.01502206246604481,267.76892361266067,0.0001,1000.0
1.0,0.025995611932245772,16.361750439589805,1.0,0.0007469258933602908,2,0.031230446771188546,77.57158672453772,0.001669826103215069,25.057434739739133,0.0001,1000.0
